"","Longitude..x.","Latitude..y.","Station.Name","Climate.ID","Date.Time","Year","Month","Day","Data.Quality","Max.Temp...C.","Max.Temp.Flag","Min.Temp...C.","Min.Temp.Flag","Mean.Temp...C.","Mean.Temp.Flag","Heat.Deg.Days...C.","Heat.Deg.Days.Flag","Cool.Deg.Days...C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag"
"883",-122.51,53.03,"QUESNEL",1096629,2013-06-01,2013,6,1,NA,16.7,"",3.8,"",10.3,"",7.7,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"884",-122.51,53.03,"QUESNEL",1096629,2013-06-02,2013,6,2,NA,19.1,"",7.3,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"885",-122.51,53.03,"QUESNEL",1096629,2013-06-03,2013,6,3,NA,22.1,"",3.9,"",13,"",5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"886",-122.51,53.03,"QUESNEL",1096629,2013-06-04,2013,6,4,NA,24.5,"",5.3,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"887",-122.51,53.03,"QUESNEL",1096629,2013-06-05,2013,6,5,NA,21.6,"",7.6,"",14.6,"",3.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"888",-122.51,53.03,"QUESNEL",1096629,2013-06-06,2013,6,6,NA,20.4,"",1.3,"",10.9,"",7.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"889",-122.51,53.03,"QUESNEL",1096629,2013-06-07,2013,6,7,NA,18.3,"",11.2,"",14.8,"",3.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"890",-122.51,53.03,"QUESNEL",1096629,2013-06-08,2013,6,8,NA,15.3,"",7.7,"",11.5,"",6.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"891",-122.51,53.03,"QUESNEL",1096629,2013-06-09,2013,6,9,NA,17.9,"",5.7,"",11.8,"",6.2,"",0,"",NA,"M",NA,"M",4.6,"",NA,NA,NA,"","<31",""
"892",-122.51,53.03,"QUESNEL",1096629,2013-06-10,2013,6,10,NA,19.7,"",3.5,"",11.6,"",6.4,"",0,"",NA,"M",NA,"M",0.6,"",NA,NA,NA,"","<31",""
"893",-122.51,53.03,"QUESNEL",1096629,2013-06-11,2013,6,11,NA,23.1,"",1.6,"",12.4,"",5.6,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"894",-122.51,53.03,"QUESNEL",1096629,2013-06-12,2013,6,12,NA,15.8,"",9.2,"",12.5,"",5.5,"",0,"",NA,"M",NA,"M",0.6,"",NA,NA,NA,"","<31",""
"895",-122.51,53.03,"QUESNEL",1096629,2013-06-13,2013,6,13,NA,17.8,"",8.2,"",13,"",5,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"896",-122.51,53.03,"QUESNEL",1096629,2013-06-14,2013,6,14,NA,20.5,"",8.9,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"897",-122.51,53.03,"QUESNEL",1096629,2013-06-15,2013,6,15,NA,22.8,"",6.1,"",14.5,"",3.5,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"898",-122.51,53.03,"QUESNEL",1096629,2013-06-16,2013,6,16,NA,25,"",6.5,"",15.8,"",2.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"899",-122.51,53.03,"QUESNEL",1096629,2013-06-17,2013,6,17,NA,25.1,"",10.4,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"900",-122.51,53.03,"QUESNEL",1096629,2013-06-18,2013,6,18,NA,21.5,"",8.3,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"901",-122.51,53.03,"QUESNEL",1096629,2013-06-19,2013,6,19,NA,17.4,"",12.3,"",14.9,"",3.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"902",-122.51,53.03,"QUESNEL",1096629,2013-06-20,2013,6,20,NA,26.6,"",12.5,"",19.6,"",0,"",1.6,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"903",-122.51,53.03,"QUESNEL",1096629,2013-06-21,2013,6,21,NA,27.4,"",7.7,"",17.6,"",0.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"904",-122.51,53.03,"QUESNEL",1096629,2013-06-22,2013,6,22,NA,25.5,"",9.4,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"905",-122.51,53.03,"QUESNEL",1096629,2013-06-23,2013,6,23,NA,26.3,"",9,"",17.7,"",0.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"906",-122.51,53.03,"QUESNEL",1096629,2013-06-24,2013,6,24,NA,23.7,"",7.6,"",15.7,"",2.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"907",-122.51,53.03,"QUESNEL",1096629,2013-06-25,2013,6,25,NA,22.7,"",12.1,"",17.4,"",0.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"908",-122.51,53.03,"QUESNEL",1096629,2013-06-26,2013,6,26,NA,23.5,"",10.8,"",17.2,"",0.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"909",-122.51,53.03,"QUESNEL",1096629,2013-06-27,2013,6,27,NA,24.2,"",6.8,"",15.5,"",2.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"910",-122.51,53.03,"QUESNEL",1096629,2013-06-28,2013,6,28,NA,27.4,"",11.1,"",19.3,"",0,"",1.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"911",-122.51,53.03,"QUESNEL",1096629,2013-06-29,2013,6,29,NA,30.2,"",10.2,"",20.2,"",0,"",2.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"912",-122.51,53.03,"QUESNEL",1096629,2013-06-30,2013,6,30,NA,32.3,"",12.4,"",22.4,"",0,"",4.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"913",-122.51,53.03,"QUESNEL",1096629,2013-07-01,2013,7,1,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"914",-122.51,53.03,"QUESNEL",1096629,2013-07-02,2013,7,2,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"915",-122.51,53.03,"QUESNEL",1096629,2013-07-03,2013,7,3,NA,25.1,"",6.3,"",15.7,"",2.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"916",-122.51,53.03,"QUESNEL",1096629,2013-07-04,2013,7,4,NA,22.9,"",7,"",15,"",3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"917",-122.51,53.03,"QUESNEL",1096629,2013-07-05,2013,7,5,NA,22.5,"",7.8,"",15.2,"",2.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"918",-122.51,53.03,"QUESNEL",1096629,2013-07-06,2013,7,6,NA,24.4,"",6.5,"",15.5,"",2.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"919",-122.51,53.03,"QUESNEL",1096629,2013-07-07,2013,7,7,NA,27.2,"",5.6,"",16.4,"",1.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"920",-122.51,53.03,"QUESNEL",1096629,2013-07-08,2013,7,8,NA,28.8,"",7.3,"",18.1,"",0,"",0.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"921",-122.51,53.03,"QUESNEL",1096629,2013-07-09,2013,7,9,NA,23.3,"",11,"",17.2,"",0.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"922",-122.51,53.03,"QUESNEL",1096629,2013-07-10,2013,7,10,NA,19.5,"",9.9,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"923",-122.51,53.03,"QUESNEL",1096629,2013-07-11,2013,7,11,NA,15.9,"",6.5,"",11.2,"",6.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"924",-122.51,53.03,"QUESNEL",1096629,2013-07-12,2013,7,12,NA,18.2,"",5.8,"",12,"",6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"925",-122.51,53.03,"QUESNEL",1096629,2013-07-13,2013,7,13,NA,19.7,"",8.6,"",14.2,"",3.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"926",-122.51,53.03,"QUESNEL",1096629,2013-07-14,2013,7,14,NA,17.8,"",9.8,"",13.8,"",4.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"927",-122.51,53.03,"QUESNEL",1096629,2013-07-15,2013,7,15,NA,24.3,"",5.9,"",15.1,"",2.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"928",-122.51,53.03,"QUESNEL",1096629,2013-07-16,2013,7,16,NA,28.7,"",5.1,"",16.9,"",1.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"929",-122.51,53.03,"QUESNEL",1096629,2013-07-17,2013,7,17,NA,29.5,"",9.4,"",19.5,"",0,"",1.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"930",-122.51,53.03,"QUESNEL",1096629,2013-07-18,2013,7,18,NA,29.7,"",15.6,"",22.7,"",0,"",4.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"931",-122.51,53.03,"QUESNEL",1096629,2013-07-19,2013,7,19,NA,29.1,"",7.2,"",18.2,"",0,"",0.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"932",-122.51,53.03,"QUESNEL",1096629,2013-07-20,2013,7,20,NA,30.6,"",9.3,"",20,"",0,"",2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"933",-122.51,53.03,"QUESNEL",1096629,2013-07-21,2013,7,21,NA,28.7,"",8.6,"",18.7,"",0,"",0.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"934",-122.51,53.03,"QUESNEL",1096629,2013-07-22,2013,7,22,NA,27.4,"",12.7,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"935",-122.51,53.03,"QUESNEL",1096629,2013-07-23,2013,7,23,NA,30,"",8.6,"",19.3,"",0,"",1.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"936",-122.51,53.03,"QUESNEL",1096629,2013-07-24,2013,7,24,NA,30.9,"",9.2,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"937",-122.51,53.03,"QUESNEL",1096629,2013-07-25,2013,7,25,NA,30.9,"",8.8,"",19.9,"",0,"",1.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"938",-122.51,53.03,"QUESNEL",1096629,2013-07-26,2013,7,26,NA,25.5,"",7.8,"",16.7,"",1.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"939",-122.51,53.03,"QUESNEL",1096629,2013-07-27,2013,7,27,NA,20.7,"",5.6,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"940",-122.51,53.03,"QUESNEL",1096629,2013-07-28,2013,7,28,NA,22.6,"",10.5,"",16.6,"",1.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"941",-122.51,53.03,"QUESNEL",1096629,2013-07-29,2013,7,29,NA,25,"",6.7,"",15.9,"",2.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"942",-122.51,53.03,"QUESNEL",1096629,2013-07-30,2013,7,30,NA,27.4,"",8.2,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"943",-122.51,53.03,"QUESNEL",1096629,2013-07-31,2013,7,31,NA,31.1,"",6.3,"",18.7,"",0,"",0.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"944",-122.51,53.03,"QUESNEL",1096629,2013-08-01,2013,8,1,NA,31,"",9.4,"",20.2,"",0,"",2.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"945",-122.51,53.03,"QUESNEL",1096629,2013-08-02,2013,8,2,NA,31.5,"",12,"",21.8,"",0,"",3.8,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"946",-122.51,53.03,"QUESNEL",1096629,2013-08-03,2013,8,3,NA,30.7,"",13.3,"",22,"",0,"",4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"947",-122.51,53.03,"QUESNEL",1096629,2013-08-04,2013,8,4,NA,29.8,"",10.7,"",20.3,"",0,"",2.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"948",-122.51,53.03,"QUESNEL",1096629,2013-08-05,2013,8,5,NA,31.5,"",8.3,"",19.9,"",0,"",1.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"949",-122.51,53.03,"QUESNEL",1096629,2013-08-06,2013,8,6,NA,27.5,"",12.7,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"950",-122.51,53.03,"QUESNEL",1096629,2013-08-07,2013,8,7,NA,29.3,"",9.3,"",19.3,"",0,"",1.3,"",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31",""
"951",-122.51,53.03,"QUESNEL",1096629,2013-08-08,2013,8,8,NA,30,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"952",-122.51,53.03,"QUESNEL",1096629,2013-08-09,2013,8,9,NA,32.4,"",12.9,"",22.7,"",0,"",4.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"953",-122.51,53.03,"QUESNEL",1096629,2013-08-10,2013,8,10,NA,34.8,"",10.7,"",22.8,"",0,"",4.8,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"954",-122.51,53.03,"QUESNEL",1096629,2013-08-11,2013,8,11,NA,32.7,"",11.2,"",22,"",0,"",4,"",NA,"M",NA,"M",0.8,"",NA,NA,NA,"","<31",""
"955",-122.51,53.03,"QUESNEL",1096629,2013-08-12,2013,8,12,NA,30.4,"",12.9,"",21.7,"",0,"",3.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"956",-122.51,53.03,"QUESNEL",1096629,2013-08-13,2013,8,13,NA,26.7,"",11.3,"",19,"",0,"",1,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"957",-122.51,53.03,"QUESNEL",1096629,2013-08-14,2013,8,14,NA,29.4,"",11.1,"",20.3,"",0,"",2.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"958",-122.51,53.03,"QUESNEL",1096629,2013-08-15,2013,8,15,NA,28.1,"",12.1,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"959",-122.51,53.03,"QUESNEL",1096629,2013-08-16,2013,8,16,NA,27,"",13.6,"",20.3,"",0,"",2.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"960",-122.51,53.03,"QUESNEL",1096629,2013-08-17,2013,8,17,NA,24.9,"",10,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"961",-122.51,53.03,"QUESNEL",1096629,2013-08-18,2013,8,18,NA,20,"",10.7,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"","<31",""
"962",-122.51,53.03,"QUESNEL",1096629,2013-08-19,2013,8,19,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"963",-122.51,53.03,"QUESNEL",1096629,2013-08-20,2013,8,20,NA,21.6,"",3.7,"",12.7,"",5.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"964",-122.51,53.03,"QUESNEL",1096629,2013-08-21,2013,8,21,NA,25.6,"",2.2,"",13.9,"",4.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"965",-122.51,53.03,"QUESNEL",1096629,2013-08-22,2013,8,22,NA,29.2,"",6.4,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"966",-122.51,53.03,"QUESNEL",1096629,2013-08-23,2013,8,23,NA,28.8,"",8.6,"",18.7,"",0,"",0.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"967",-122.51,53.03,"QUESNEL",1096629,2013-08-24,2013,8,24,NA,26.1,"",10.4,"",18.3,"",0,"",0.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"968",-122.51,53.03,"QUESNEL",1096629,2013-08-25,2013,8,25,NA,22.5,"",8.6,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"969",-122.51,53.03,"QUESNEL",1096629,2013-08-26,2013,8,26,NA,23.8,"",5.8,"",14.8,"",3.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"970",-122.51,53.03,"QUESNEL",1096629,2013-08-27,2013,8,27,NA,24.1,"",9.5,"",16.8,"",1.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"971",-122.51,53.03,"QUESNEL",1096629,2013-08-28,2013,8,28,NA,24.5,"",10.9,"",17.7,"",0.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"972",-122.51,53.03,"QUESNEL",1096629,2013-08-29,2013,8,29,NA,24.3,"",11.2,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"973",-122.51,53.03,"QUESNEL",1096629,2013-08-30,2013,8,30,NA,21.2,"",12,"",16.6,"",1.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"974",-122.51,53.03,"QUESNEL",1096629,2013-08-31,2013,8,31,NA,25,"",9.6,"",17.3,"",0.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"975",-122.51,53.03,"QUESNEL",1096629,2013-09-01,2013,9,1,NA,27.4,"",7.5,"",17.5,"",0.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"976",-122.51,53.03,"QUESNEL",1096629,2013-09-02,2013,9,2,NA,27.5,"",7.7,"",17.6,"",0.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"977",-122.51,53.03,"QUESNEL",1096629,2013-09-03,2013,9,3,NA,27.6,"",10.2,"",18.9,"",0,"",0.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"978",-122.51,53.03,"QUESNEL",1096629,2013-09-04,2013,9,4,NA,26.4,"",10.8,"",18.6,"",0,"",0.6,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"979",-122.51,53.03,"QUESNEL",1096629,2013-09-05,2013,9,5,NA,26.2,"",5.7,"",16,"",2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"980",-122.51,53.03,"QUESNEL",1096629,2013-09-06,2013,9,6,NA,26.6,"",12,"",19.3,"",0,"",1.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"981",-122.51,53.03,"QUESNEL",1096629,2013-09-07,2013,9,7,NA,26.6,"",9.7,"",18.2,"",0,"",0.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"982",-122.51,53.03,"QUESNEL",1096629,2013-09-08,2013,9,8,NA,27,"",7.6,"",17.3,"",0.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"983",-122.51,53.03,"QUESNEL",1096629,2013-09-09,2013,9,9,NA,24.1,"",5.3,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"984",-122.51,53.03,"QUESNEL",1096629,2013-09-10,2013,9,10,NA,26.4,"",2.8,"",14.6,"",3.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"985",-122.51,53.03,"QUESNEL",1096629,2013-09-11,2013,9,11,NA,NA,"M",3.7,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,"","<31",""
"986",-122.51,53.03,"QUESNEL",1096629,2013-09-12,2013,9,12,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"987",-122.51,53.03,"QUESNEL",1096629,2013-09-13,2013,9,13,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,NA,NA,"","",""
"988",-122.51,53.03,"QUESNEL",1096629,2013-09-14,2013,9,14,NA,29.2,"",4.7,"",17,"",1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"989",-122.51,53.03,"QUESNEL",1096629,2013-09-15,2013,9,15,NA,31,"",6.1,"",18.6,"",0,"",0.6,"",NA,"M",NA,"M",0.5,"",NA,NA,18,"","44",""
"990",-122.51,53.03,"QUESNEL",1096629,2013-09-16,2013,9,16,NA,18.2,"",8.2,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",12.6,"",NA,NA,34,"","32",""
"991",-122.51,53.03,"QUESNEL",1096629,2013-09-17,2013,9,17,NA,17.4,"",5.5,"",11.5,"",6.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"992",-122.51,53.03,"QUESNEL",1096629,2013-09-18,2013,9,18,NA,18.3,"",4.5,"",11.4,"",6.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"993",-122.51,53.03,"QUESNEL",1096629,2013-09-19,2013,9,19,NA,19.5,"",3.3,"",11.4,"",6.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,15,"","52",""
"994",-122.51,53.03,"QUESNEL",1096629,2013-09-20,2013,9,20,NA,20.9,"",12.7,"",16.8,"",1.2,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,16,"","50",""
"995",-122.51,53.03,"QUESNEL",1096629,2013-09-21,2013,9,21,NA,16.6,"",6.6,"",11.6,"",6.4,"",0,"",NA,"M",NA,"M",4.3,"",NA,NA,17,"","35",""
"996",-122.51,53.03,"QUESNEL",1096629,2013-09-22,2013,9,22,NA,12,"",4.5,"",8.3,"",9.7,"",0,"",NA,"M",NA,"M",5.8,"",NA,NA,NA,"","<31",""
"997",-122.51,53.03,"QUESNEL",1096629,2013-09-23,2013,9,23,NA,15,"",3.7,"",9.4,"",8.6,"",0,"",NA,"M",NA,"M",2.4,"",NA,NA,NA,"","<31",""
"998",-122.51,53.03,"QUESNEL",1096629,2013-09-24,2013,9,24,NA,14.5,"",1.5,"",8,"",10,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"999",-122.51,53.03,"QUESNEL",1096629,2013-09-25,2013,9,25,NA,13,"",-1.1,"",6,"",12,"",0,"",NA,"M",NA,"M",0,"",NA,NA,32,"","33",""
"1000",-122.51,53.03,"QUESNEL",1096629,2013-09-26,2013,9,26,NA,15.2,"",-1.5,"",6.9,"",11.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"1001",-122.51,53.03,"QUESNEL",1096629,2013-09-27,2013,9,27,NA,11.3,"",5.9,"",8.6,"",9.4,"",0,"",NA,"M",NA,"M",8.6,"",NA,NA,14,"","33",""
"1002",-122.51,53.03,"QUESNEL",1096629,2013-09-28,2013,9,28,NA,13.5,"",6,"",9.8,"",8.2,"",0,"",NA,"M",NA,"M",1.6,"",NA,NA,15,"","59",""
"1003",-122.51,53.03,"QUESNEL",1096629,2013-09-29,2013,9,29,NA,15.8,"",2.1,"",9,"",9,"",0,"",NA,"M",NA,"M",1.3,"",NA,NA,16,"","48",""
"1004",-122.51,53.03,"QUESNEL",1096629,2013-09-30,2013,9,30,NA,11.6,"",4.9,"",8.3,"",9.7,"",0,"",NA,"M",NA,"M",9.1,"",NA,NA,15,"","41",""
"1005",-122.51,53.03,"QUESNEL",1096629,2013-10-01,2013,10,1,NA,10,"",4.3,"",7.2,"",10.8,"",0,"",NA,"M",NA,"M",3.6,"",NA,NA,NA,"","<31",""
"1006",-122.51,53.03,"QUESNEL",1096629,2013-10-02,2013,10,2,NA,13.2,"",0.6,"",6.9,"",11.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"1007",-122.51,53.03,"QUESNEL",1096629,2013-10-03,2013,10,3,NA,13,"",-0.9,"",6.1,"",11.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"1008",-122.51,53.03,"QUESNEL",1096629,2013-10-04,2013,10,4,NA,8.9,"",-1.5,"",3.7,"",14.3,"",0,"",NA,"M",NA,"M",8.3,"",NA,NA,NA,"","<31",""
"1009",-122.51,53.03,"QUESNEL",1096629,2013-10-05,2013,10,5,NA,9.5,"",7.1,"",8.3,"",9.7,"",0,"",NA,"M",NA,"M",18.1,"",NA,NA,NA,"","<31",""
"1010",-122.51,53.03,"QUESNEL",1096629,2013-10-06,2013,10,6,NA,16.3,"",7.6,"",12,"",6,"",0,"",NA,"M",NA,"M",3.3,"",NA,NA,15,"","35",""
"1011",-122.51,53.03,"QUESNEL",1096629,2013-10-07,2013,10,7,NA,13.9,"",6.9,"",10.4,"",7.6,"",0,"",NA,"M",NA,"M",3.5,"",NA,NA,27,"","35",""
"1012",-122.51,53.03,"QUESNEL",1096629,2013-10-08,2013,10,8,NA,9.9,"",-0.4,"",4.8,"",13.2,"",0,"",NA,"M",NA,"M",1.6,"",NA,NA,36,"","35",""
"1013",-122.51,53.03,"QUESNEL",1096629,2013-10-09,2013,10,9,NA,8.6,"",-0.5,"",4.1,"",13.9,"",0,"",NA,"M",NA,"M",1.5,"",NA,NA,16,"","41",""
"1014",-122.51,53.03,"QUESNEL",1096629,2013-10-10,2013,10,10,NA,9.5,"",0.6,"",5.1,"",12.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"1015",-122.51,53.03,"QUESNEL",1096629,2013-10-11,2013,10,11,NA,9.5,"",2.2,"",5.9,"",12.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"1016",-122.51,53.03,"QUESNEL",1096629,2013-10-12,2013,10,12,NA,9.8,"",-0.1,"",4.9,"",13.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
"1017",-122.51,53.03,"QUESNEL",1096629,2013-10-13,2013,10,13,NA,12.6,"",-0.5,"",6.1,"",11.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"","<31",""
